印刷・同関連業,全国計,"5,076,374"
印刷・同関連業,全国計,"4,828,075"
印刷・同関連業,全国計,"4,845,327"
印刷・同関連業,北海道,"109,038"
印刷・同関連業,青森県,"16,593"
印刷・同関連業,岩手県,"35,967"
印刷・同関連業,宮城県,"94,639"
印刷・同関連業,秋田県,"11,487"
印刷・同関連業,山形県,"29,531"
印刷・同関連業,福島県,"42,862"
印刷・同関連業,茨城県,"128,599"
印刷・同関連業,栃木県,"60,011"
印刷・同関連業,群馬県,"79,678"
印刷・同関連業,埼玉県,"704,185"
印刷・同関連業,千葉県,"106,091"
印刷・同関連業,東京都,"742,493"
印刷・同関連業,神奈川県,"174,115"
印刷・同関連業,新潟県,"83,257"
印刷・同関連業,富山県,"33,868"
印刷・同関連業,石川県,"75,592"
印刷・同関連業,福井県,"31,926"
印刷・同関連業,山梨県,"19,738"
印刷・同関連業,長野県,"69,282"
印刷・同関連業,岐阜県,"90,595"
印刷・同関連業,静岡県,"149,812"
印刷・同関連業,愛知県,"309,388"
印刷・同関連業,三重県,"32,928"
印刷・同関連業,滋賀県,"103,423"
印刷・同関連業,京都府,"207,427"
印刷・同関連業,大阪府,"451,346"
印刷・同関連業,兵庫県,"132,687"
印刷・同関連業,奈良県,"59,087"
印刷・同関連業,和歌山県,"12,788"
印刷・同関連業,鳥取県,"9,964"
印刷・同関連業,島根県,"8,752"
印刷・同関連業,岡山県,"105,271"
印刷・同関連業,広島県,"80,370"
印刷・同関連業,山口県,"27,177"
印刷・同関連業,徳島県,"13,691"
印刷・同関連業,香川県,"58,543"
印刷・同関連業,愛媛県,"22,585"
印刷・同関連業,高知県,"10,539"
印刷・同関連業,福岡県,"184,348"
印刷・同関連業,佐賀県,"15,674"
印刷・同関連業,長崎県,"10,806"
印刷・同関連業,熊本県,"34,443"
印刷・同関連業,大分県,"12,555"
印刷・同関連業,宮崎県,"14,835"
印刷・同関連業,鹿児島県,"18,725"
印刷・同関連業,沖縄県,"18,614"
印刷・同関連業,札幌市,"62,676"
印刷・同関連業,仙台市,"77,385"
印刷・同関連業,さいたま市,"25,557"
印刷・同関連業,千葉市,"13,929"
印刷・同関連業,東京特別区,"637,707"
印刷・同関連業,横浜市,"46,513"
印刷・同関連業,川崎市,"27,297"
印刷・同関連業,相模原市,"19,215"
印刷・同関連業,新潟市,"29,943"
印刷・同関連業,静岡市,"34,488"
印刷・同関連業,浜松市,"20,145"
印刷・同関連業,名古屋市,"143,049"
印刷・同関連業,京都市,"133,256"
印刷・同関連業,大阪市,"227,708"
印刷・同関連業,堺市,"28,646"
印刷・同関連業,神戸市,"23,079"
印刷・同関連業,岡山市,"86,581"
印刷・同関連業,広島市,"38,252"
印刷・同関連業,北九州市,"55,343"
印刷・同関連業,福岡市,"44,818"
印刷・同関連業,熊本市,"15,861"
化学工業,全国計,"28,622,197"
化学工業,全国計,"27,249,576"
化学工業,全国計,"28,724,200"
化学工業,全国計,"29,787,987"
化学工業,全国計,"29,252,783"
化学工業,北海道,"188,615"
化学工業,青森県,"35,790"
化学工業,岩手県,"52,703"
化学工業,宮城県,"84,086"
化学工業,秋田県,"60,405"
化学工業,山形県,"267,878"
化学工業,福島県,"544,851"
化学工業,茨城県,"1,679,554"
化学工業,栃木県,"697,721"
化学工業,群馬県,"774,893"
化学工業,埼玉県,"1,735,581"
化学工業,千葉県,"2,200,943"
化学工業,東京都,"382,970"
化学工業,神奈川県,"1,965,401"
化学工業,新潟県,"639,213"
化学工業,富山県,"777,711"
化学工業,石川県,"174,427"
化学工業,福井県,"246,769"
化学工業,山梨県,"48,817"
化学工業,長野県,"94,773"
化学工業,岐阜県,"281,404"
化学工業,静岡県,"1,902,279"
化学工業,愛知県,"1,312,675"
化学工業,三重県,"1,287,921"
化学工業,滋賀県,"1,036,540"
化学工業,京都府,"210,639"
化学工業,大阪府,"1,657,040"
化学工業,兵庫県,"2,157,806"
化学工業,奈良県,"120,484"
化学工業,和歌山県,"380,481"
化学工業,鳥取県,"5,166"
化学工業,島根県,"33,274"
化学工業,岡山県,"1,101,805"
化学工業,広島県,"434,332"
化学工業,山口県,"1,978,346"
化学工業,徳島県,"629,526"
化学工業,香川県,"167,323"
化学工業,愛媛県,"343,946"
化学工業,高知県,"10,791"
化学工業,福岡県,"498,216"
化学工業,佐賀県,"160,044"
化学工業,長崎県,"21,989"
化学工業,熊本県,"132,788"
化学工業,大分県,"549,596"
化学工業,宮崎県,"152,128"
化学工業,鹿児島県,"25,177"
化学工業,沖縄県,"7,967"
化学工業,札幌市,"23,652"
化学工業,仙台市,"19,344"
化学工業,さいたま市,"171,042"
化学工業,千葉市,"27,267"
化学工業,東京特別区,"314,139"
化学工業,横浜市,"109,133"
化学工業,川崎市,"930,539"
化学工業,相模原市,"52,486"
化学工業,新潟市,"230,165"
化学工業,静岡市,"110,020"
化学工業,浜松市,"23,902"
化学工業,名古屋市,"193,774"
化学工業,京都市,"74,570"
化学工業,大阪市,"519,935"
化学工業,堺市,"201,866"
化学工業,神戸市,"399,826"
化学工業,岡山市,"96,122"
化学工業,広島市,"46,257"
化学工業,北九州市,"221,481"
化学工業,福岡市,"10,472"
化学工業,熊本市,"47,266"
石油製品・石炭製品製造業,全国計,"14,554,768"
石油製品・石炭製品製造業,全国計,"11,580,381"
石油製品・石炭製品製造業,全国計,"13,286,745"
石油製品・石炭製品製造業,全国計,"15,015,511"
石油製品・石炭製品製造業,全国計,"13,844,350"
石油製品・石炭製品製造業,北海道,"784,831"
石油製品・石炭製品製造業,青森県,"8,453"
石油製品・石炭製品製造業,岩手県,"11,163"
石油製品・石炭製品製造業,宮城県,"552,077"
石油製品・石炭製品製造業,秋田県,"4,948"
石油製品・石炭製品製造業,山形県,"4,362"
石油製品・石炭製品製造業,福島県,"16,329"
石油製品・石炭製品製造業,茨城県,"67,285"
石油製品・石炭製品製造業,栃木県,"24,720"
石油製品・石炭製品製造業,群馬県,"8,935"
石油製品・石炭製品製造業,埼玉県,"38,618"
石油製品・石炭製品製造業,千葉県,"2,847,956"
石油製品・石炭製品製造業,東京都,"29,945"
石油製品・石炭製品製造業,神奈川県,"2,337,308"
石油製品・石炭製品製造業,新潟県,"17,385"
石油製品・石炭製品製造業,富山県,"5,896"
石油製品・石炭製品製造業,石川県,"5,035"
石油製品・石炭製品製造業,福井県,"5,016"
石油製品・石炭製品製造業,山梨県,"2,718"
石油製品・石炭製品製造業,長野県,"8,058"
石油製品・石炭製品製造業,岐阜県,"11,894"
石油製品・石炭製品製造業,静岡県,"28,858"
石油製品・石炭製品製造業,愛知県,"771,493"
石油製品・石炭製品製造業,三重県,"524,792"
石油製品・石炭製品製造業,滋賀県,"6,895"
石油製品・石炭製品製造業,京都府,"8,766"
石油製品・石炭製品製造業,大阪府,"1,351,559"
石油製品・石炭製品製造業,兵庫県,"171,655"
石油製品・石炭製品製造業,奈良県,X
石油製品・石炭製品製造業,和歌山県,"543,817"
石油製品・石炭製品製造業,鳥取県,"2,219"
石油製品・石炭製品製造業,島根県,"2,524"
石油製品・石炭製品製造業,岡山県,"1,207,115"
石油製品・石炭製品製造業,広島県,"13,419"
石油製品・石炭製品製造業,山口県,"952,210"
石油製品・石炭製品製造業,徳島県,X
石油製品・石炭製品製造業,香川県,"155,875"
石油製品・石炭製品製造業,愛媛県,"611,839"
石油製品・石炭製品製造業,高知県,"2,476"
石油製品・石炭製品製造業,福岡県,"99,977"
石油製品・石炭製品製造業,佐賀県,"3,457"
